smiles,logPapp
[C@]23(C1(C(C1)CC2)[C@H](O)C[C@@H]4[C@@H]3CC[C@]5([C@H]4CC[C@@H]5C(=O)C)C)C,-6.807660564357441
C1=NC(=NC(=C1CN(C(/C)=C2\CCOC(=O)S2)C=O)N)C,-5.565646885120123
C1=CC=CC3=C1C(C2=C(C=CC=C2)CC3)C(N)=O,-6.933076292448355
[C@@]135C67[C@@H](N(CC1)CC2CC2)CC4=CC=C(O)C(=C34)O[C@@H]5C(OC)(C(C6)C(O)(C)C)C=C7,-6.185702645300804
C(C1CCCCC1)CC(OCCN(C)C)=O,-5.032284155307185
C4=C(C(C2C(C1=CC=NC=C1)C2)(C3=CC=CC=C3)O)C=CC=C4,-4.122355790583574
C1=CC(=CC=C1C23C(C(=O)NC2=O)C3)Cl,-5.738263426220535
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O,-4.776547625877157
C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,-5.336173206847221
C1=C(C(N)=O)C=C(C(=C1OC)OCCCCCCCCCC)OC,-6.0801222118280105
C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3,-6.299524785126575
C3=C(C1=C2C(=NC(=O)CN1O)C=CC(=C2)Cl)C=CC=C3,-6.7781895073359415
C1=NC2=C([N]1CC(C)=O)C(N(CCCC)C(N2CCCC)=O)=O,-3.972078567647525
CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,-7.361397609884858
C1=NC(=NC2=C1N=C[N]2COCCO)N,-5.143214191841738
[C@H]34[C@H]2[C@@](F)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@H](O)C4)C(=O)C)C,-1.7621096941260364
[C@]12(OC(O[C@@H]1C[C@@H]3C2(CC(O)[C@H]4C3CCC5=CC(=O)C=CC45C)C)(C)C)C(=O)CO,-6.203517660437507
[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(CO)=O)C)O)F,-6.864082489081973
C2=C(CC1=CN=C[NH]1)C(=C(C=C2)C)C,-6.487096335639889
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(C5=CC=CO5)=O)C(COC(C)=O)=O,-6.782194110287252
[C@@H]3(C1=CC=CC=C1)CN2CCSC2=N3,-5.357854371867389
C3=C(C1N2C(=NC1)NCC2)C=CC=C3,-6.175584478799274
[C@@H]1(NCCCC1)[C@@H]2OC(OC2)(C3=CC=CC=C3)C4=CC=CC=C4,-5.7934944553939305
[C@@]23(Cl)C(C1C([C@](O)(CC1)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,-6.390227928554792
[C@@]23(Cl)C(C1C([C@](O)(CC1)C(=O)COC(=O)C)(CC2Cl)C)CCC4=CC(=O)C=CC34C,-4.139920885590412
C1=C(Cl)C=C(C(=C1C(NCCN(CC)CC)=O)OC)Cl,-4.3206594402213625
[C@]23([C@@H]1[C@@H](C(=CO[C@H]1OC(=O)CC(C)C)COC(=O)CC(C)C)C[C@@H]2OC(=O)C)OC3,-6.05424057152184
C2=C(C1(C(N(C(=O)N(C1=O)CC(COCCCC)OC(N)=O)CC(COCCCC)OC(N)=O)=O)CC)C=CC=C2,-5.323663111599143
C4=C(C(C1=CC=C(C=C1)F)CCCN3CCN(CCNC2=CC=CC=C2)CC3)C=CC(=C4)F,-4.799693950980943
[C@@]24(F)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)CO)(CC4O)C)C,-4.330689102123272
[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(COC(C(C)(C)C)=O)=O)C)O)F,-4.089440641960913
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC4(CN(C)CC4)C,-4.968723794575854
CC1(C(NC(O1)=O)=O)C,-6.233009206926938
C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O,-5.418303314511654
CN(C(C)CC1=CC=CC=C1)C,-6.2222822314547805
O=C2N1C(NC(=O)C1)CC2,-4.757083529792765
C(C1(OC(COC(N)=O)CO1)C)CCCCCCCC,-5.7952955222592974
C2=C(C(C1=CC=CC=C1)(CC(NNC(C)=O)=O)O)C=CC=C2,-5.452303004796437
[C@]235[C@@]67[C@H](N(CC1CC1)CC2)CC4=C3C(=C(C=C4)O)O[C@H]5[C@](OC)([C@H](C6)C(C)(C)O)CC7,-5.512337845440494
C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C(C3=CC=CC=C3)=O,-7.773342403355816
C1=CC=CC2=C1C3(C4=C(CC2N3)C=CC=C4)C,-4.645342965765338
[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CCC4)C)(OC(CCC)=O)C(C)=O,-6.792870289542035
[H+].C1=C(OC)C(=CC2=C1C(=O)C(C2)CC3CCN(CC3)CC4=CC=CC=C4)OC.[Cl-],-4.479676985903774
C4=C(CCNC(C12CC3CC(C1)CC(C2)C3)=O)C=CC(=C4O)O,-4.85452583600368
C1=CC=CC=C1C2(C(CN(C2=O)CC)CCN3CCOCC3)C4=CC=CC=C4,-5.34114190406595
[C@@]123C4=C(C[C@H]([C@@]1(CC[C@H](C2)O)O)N(CC3)C)C=CC(=C4OC)OC,-3.3718707365894525
C1=CC=C3C(=C1OC(C2=CC=CS2)CCNC)C=CC=C3,-6.043324152740528
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C(C4=CC=C(F)C=C4)=O)CC5,-5.521075652463395
C(N1C(CCC1)=O)C(NNC(CN2C(CCC2)=O)=O)=O,-7.13698136256789
[C@H]2(N(C1=CC=C(C(=C1)Cl)Cl)C(CC)=O)[C@@H](CCC2)N(C)C,-5.651938756058244
C2=C(N1N=C(C)CC1=O)C=CC=C2,-6.839717316669057
C1=CC=CC=C1C(C)[N]2C=CN=C2C,-7.1975744517460445
C1=CC(=CC3=C1\C(C2=CC=CC=C2N3)=C/CN(CC)CC)Cl,-5.806642465160922
C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F,-5.6251915141644675
C1=C(C2=C(C=C1)C=CO2)N5CCN(CC3=CC=C([NH]3)C4=CC=C(C=C4)F)CC5,-7.752474826448024
C1=C(C2=C(C=C1)OCCO2)N3CCNCC3,-4.549674235495204
C1=C(C=CC=C1C(CNC(CCCO)=O)(CC)CC)OC,-5.037905482457581
C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC,-6.423181287261797
C1=CC=CC=C1CN(C2CC2)C(OCC)=O,-3.9389384495057627
C3=C(C2=CC=C(N1CCC(O)CC1)N=N2)C(=CC(=C3)Cl)Cl,-4.868890748885283
[C@@H]1([C@@H]([C@H]2C=C[C@@H]1C2)C(N(CC)CC)=O)C(N(CC)CC)=O,-5.8851346822211035
CC3CC2C1CCC(C(C)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34,-4.527920359282792
C3=C(OC2C1(NC(=O)C(O1)C)CCCC2)C=CC=C3Cl,-7.530650799916744
[C@@]12(C3=C(N(C)[C@H]1N(C)CC2)C=CC(=C3)OC(NCCCCCCC)=O)C,-5.7016559421207464
C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)N3C)CCN(CC4)C,-4.33262748877468
C1=C(C(C)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC,-4.738623013370164
C1=NC2=C([N]1CCN(CC)CC)C(N(C)C(N2C)=O)=O,-4.557253561630093
C1=C(Cl)C=CC3=C1C(C2=CC=CC=C2)SC(=N3)NCC,-5.993975462204797
C1=CC=CC2=C1C(C3=C(N(C)C2=O)C=CC=C3)OCC,-7.021892289971946
[H+].C2=C1OCC(OC1=C(C=C2)OCC)CNCCCC.[Cl-],-6.213699754747388
C(C)Cl,-5.019254665958695
C=C,-5.631112770746232
C(C1(C(C(=CNC1=O)C)=O)CC)C,-5.464363725472127
C2=C(C1(CCCCC1)NCC)C=CC=C2,-5.456710428901811
[H+].C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C.[Cl-],-5.06500302952199
C(C(N1C(CCC1)=O)C(N)=O)C,-6.0944911445328795
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)N[S](N(CC)CC)(=O)=O)C,-4.227287338240029
C3=C(C(N1CCN(CC1)CCOCCOCCO)C2=CC=CC=C2)C=CC(=C3)Cl.O=C(O)\C=C\C(O)=O,-5.6769777622078035
C1=C(C=CC=C1N3CCN(CCCN2C(N(C(=N2)CC)CC)=O)CC3)Cl,-4.1649012116182575
C2=CC(=C3OC5C14C6(C(N(CC1)C)CC2=C34)CC(C5(OC)C=C6)C(O)(CCC)C)O,-4.0611620911916715
C3=C(C2(OC(C1CCCCN1)CO2)CC)C=CC=C3,-5.489291595012216
C1=NC2=C([N]1CCC(COC(C)=O)COC(C)=O)N=C(N)N=C2,-4.90222075251747
C1=CC=CC2=C1C3=C(C(=O)N2CCCN(C)C)C=CC=C3,-5.092865394289381
C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C3=NOC(=N3)C,-5.726372757059274
[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2,-7.246350604109436
C2=C(C1(C(N(CC(COCCCC)OC(N)=O)C(=O)NC1=O)=O)CC)C=CC=C2,-4.795711250686714
C1=C(C(COC(N)=O)COC(N)=O)C=CC=C1,-7.408049223453366
C3=C(C2C(COC1=CC=C(OC)C=C1)CN(C)CC2)C=CC=C3,-6.390288968544068
C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F,-3.1168331333238735
C3=C(C1C(N(CCO1)CCOC(C(C2=CC=CC=C2)CC)=O)C)C=CC=C3,-6.308080907926209
C3=C(C1C(NCC)C2CC1CC2)C=CC=C3,-4.937066900486306
C2=C(\C(NCCCC)=C\1C=C(Cl)C=CC1=O)C(=CC=C2)Cl,-4.269466502515307
C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4,-4.4237225412017125
C2=C(C1(C(C(=O)NC1=O)CC)C)C=CC=C2,-5.7619056822880745
C1=C(C(=CC=C1OCC2=NCCN2)Cl)Cl,-5.590871473896665
C1=CC=CC=C1C2C(NC(=O)CO2)C,-5.209360392856482
C1=C(C=CC=C1NC(NC2=NC(=O)CN2C)=O)Cl,-5.160234868252656
C1=CC=CC=C1C2C(N=C(O2)NCC)=O,-4.596898133813639
C1=CC(=CC=C1C(CC(C)(C)O)(C)O)Cl,-5.486681926923903
C3=C(C1=NC(=N[N]1C)C2=CC=CN=C2)C(=CC=C3)CO,-5.88817776211343
C1=C4C(=CC(=C1)CN3CCN(C(COC2=CC=C(Cl)C=C2)=O)CC3)OCO4,-6.364111528265012
C1=C(C(CNC(C)(C)C)O)C(=CC=C1)F,-5.5038174238375746
[C@@H](C1=CC=C(C=C1)[S](C)(=O)=O)([C@H](NC(C(Cl)Cl)=O)CF)O,-6.157207707677516
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN(CC)CC)=O,-6.009127954812853
[C@@]34(F)C(C2C(C1(N=C(OC1C2)C)C(=O)COC(=O)C)(CC3O)C)CCC5=CC(=O)C=CC45C,-3.675550744247439
CCOC(=O)N(CCN(C)C)c1cccc(c1)C(F)(F)F,-5.293132248455944
C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC3N(CC2=CC=C(F)C=C2)CCC3)=O,-6.037345406027331
[C@@]23(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3Cl)([C@]4(C(=O)CO)OC(O[C@@H]4C5)(C)C)C)C,-4.613657641647099
[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(CO)=O)O)C)O)F,-5.883369242062367
[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,-7.681222115682097
C1=C(F)C=CC2=C1NC(=C3C(=N2)SC(=C3)C)N4CCN(CC4)C,-5.472971152768437
[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)C(OC)OC,-6.518387097441834
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C)=O)=O,-5.0282544399702065
CCCCOC(=O)C(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,-7.2467300092387195
CCCCCC(=O)OCC(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,-7.606546880180858
C1=CC(=CC=C1[S](CC)(=O)=O)F,-6.099171280529896
[C@]23([C@H]([C@H]1[C@]([C@@](OC(C)=O)(C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)C=C[C@]34C)F,-6.967240617787246
[C@@H]1(C3=C([C@H](C2=C1C=CC=C2)C)C=CC(=C3)C(F)(F)F)CCCN(C)C,-5.1747355647651165
C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,-6.704345867590986
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4,-5.156307364553499
C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F,-4.326190958638869
C1=C(C=CC=C1N2CCN(CCNC(N)=O)CC2)C(F)(F)F,-6.510746372765384
C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5,-5.510450609565062
C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2CCO)CCO3)C4=CC=CC=C4F,-4.3480772743840825
CN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23,-5.258695003031297
CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)SCF,-6.651826459201039
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(CC)=O)C(SCF)=O,-4.18639207487408
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4,-5.395661127473209
C1=C(C(OCC)=O)[N](C=N1)C(C)C2=CC=C(C=C2)F,-3.076533818289954
C1=CC(=CC2=C1[N](C4=C2CN(CCCC(C3=CC=C(C=C3)F)O)CC4)C5=CC=C(F)C=C5)F,-5.7240599485478905
[C@@H](O)(/C=C/C1=C(C2=C([N]1C(C)C)C=CC=C2)C3=CC=C(F)C=C3)C[C@H](O)CC(=O)O,-5.718261680498989
C1=C(C(F)(F)F)C=CC(=C1)C(=N/OCCN)/CCCCOC.O=C(O)\C=C/C(=O)O,-5.804663765107284
C2=C(OC1CN(C(NC)=O)C1)C=CC=C2C(F)(F)F,-6.048974530605489
[C@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,-6.0192559133130805
[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)C)(C)C)C(=O)COC(=O)C,-4.854664175133927
C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl,-6.2516439688699785
C1=CC=CC=C1[P](C2=CC=CC=C2)(CC(NN)=O)=O,-4.562915660486686
[C@@H]1([P](O)(O)=O)[C@H](C)O1,-2.4364956118941272
C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,-6.9307405997797815
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O,-4.800248801361605
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(CCO)CC4)=O,-4.563308669205697
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C4C(OCC4)=O)(O)CC5,-5.8315696123312994
C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C,-6.916843719264479
O=C2C1=C(CNCC1)ON2,-5.58297534468832
[C@H]13[C@@H]([C@@]2([C@@H](CC1)C[C@](O)(CC2)C)C)CC[C@]4([C@H]3CC[C@@H]4C(=O)C)C,-5.802445570054226
C1=NC(=C(C2=C1[NH]C3=C2C(=CC=C3)OC4=CC=C(C=C4)Cl)COC)C(OC(C)C)=O,-6.278078308815782
C1=C(O)C=CC4=C1C3(C(C(N(CC2CC2)CC3)C4)(C)C)CC,-5.8077926940138305
[H+].C1=CC=NC(=N1)N2CCN(CC2)CCCCN3C(=O)CC(CC3=O)(C)C.[Cl-],-5.861757886136263
C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4,-4.783060084668639
C1=C(OC)C(=CC2=C1C(=NN=C(C2)C)C3=CC=CC(=C3)Cl)OC,-5.769546381421805
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)CC1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CCl)=O,-4.652724504633516
[C@H]23C(Cl)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](F)C[C@]4([C@H]3C[C@H]([C@@H]4C(=O)CO)C)C,-5.440087133588224
C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl,-4.387159936227922
C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl,-5.886735419359831
[C@]34([C@H]([C@H]2C([C@@]1(C(=CC(C(=C1)Br)=O)[C@@H](C2)F)C)([C@H](C3)O)F)CCC4(C(=O)CO)O)C,-5.373333073334571
C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F,-5.976551783618383
C2=C(C(C1=CC=CC=C1)(C(CCCCC)N)O)C=CC=C2,-2.3882090922289643
C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,-5.250304068773284
C1=CC(=C5C2=C1CC6C34C2(C(C(OC)(C(C3)C(CC)(C)O)C=C4)O5)CCN6CC7CC7)OC,-6.191617848210031
[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,-6.154146459500065
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C,-6.589547516343179
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,-6.939000529996687
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C3)CC[C@]4(O)C(=O)COC(=O)CCC(O)=O)C.O,-4.761983094575606
[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO,-6.587140728094363
CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45,-5.817872874287685
[C@@]125C3=C4C[C@H]([C@@]1(CC[C@@H]([C@@H]2OC3=C(C=C4)O)O)O)N(C)CC5,-5.194519639979504
C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN,-5.2783892008662505
C(C(C(C)C)(C(N)=O)Br)C,-6.1834322997347595
C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4,-4.392959650748039
[C@@H]2(OC1=C(C(=CC=C1)C)C)[C@@H](CNCC2)O,-4.02799226787304
C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3,-6.060141539926672
C1=CC(=CC2=C1C(=NO2)C4CCN(CCCOC3=C(C=C(C(C)=O)C=C3)OC)CC4)F,-5.421015242627273
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5,-3.599617291824397
C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl,-5.448262461997438
C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCC[N+](C)(C)[O-],-5.679056584163482
[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-],-5.572870579203269
C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3,-4.649955034195132
C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC,-4.945575940981994
C1=CC=CC3=C1C(C2=CC=CC=C2)(C=C3)CCN(C)C,-5.0213214414039
C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl,-4.253969949040598
CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl,-6.432291780695971
[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-],-7.126745760612284
C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O,-7.487149949429702
C(C(C1(CCC2C4C(C(CC12C)O)(F)C3(C=CC(C=C3CC4)=O)C)O)=O)O,-6.352615585978411
[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,-6.722011675371376
[C@]34([C@H]([C@H]2C(F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5O[C@H](O[C@@]45C(O[C@@H](OC(OCC)=O)C)=O)CCC)C,-6.208419913085682
[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C,-6.839439818280685
[C@H]12N(CC[C@](C1C)(C3=C(C2=O)C=CC(=C3)O)C)CC4CC4,-5.166043898213608
C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4,-4.88407867181315
C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O,-3.823807812787462
C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3,-5.3429666299104115
C5=C(C(CN1C2C4C(CC1)(C3=C(C2)C=CC(=C3)O)CCCC4)=O)C=CC=C5,-3.6162742633164457
C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,-5.118572573343864
[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4,-3.5558434693762564
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC,-6.026062578329889
C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O,-4.915162319820691
[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C,-5.852791000764697
[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-],-5.566992445596224
C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl,-3.57383362878387
C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl,-8.326708720449515
C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],-4.680234815936423
C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl,-5.558390926382659
C1=C(Cl)C=CC2=C1C(=NC(O)C(N2C)=O)C3=CC=CC=C3Cl,-6.443294056522476
[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,-3.991531866902297
[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,-4.1188712762603705
C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O,-6.576918972417798
C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl,-6.668716425785577
CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)OCCl,-5.379438457929113
C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C,-3.2787411771661974
C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F,-2.7246501249038273
C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O,-6.0952628972644884
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(CN5CCN(C)CC5)=O)O)C,-7.331893148500512
C1=CC=CC=C1C(NN)C,-6.298966699989165
C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,-4.252864068082881
[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C,-3.4548682114340212
CNC(NC(C(Cl)(Cl)Cl)O)=O,-4.467840867275116
[C@@]23(Cl)C(C1C([C@](O)([C@@H](C1)C)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,-7.757704230278181
[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)CC[C@]34C,-5.581853832038067
[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-],-7.4446758855330994
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C,-6.32751191517116
C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F,-4.071504811495794
CC12CC3(CC(C1)(CC(C2)C3)N)C,-4.301941743707031
C1=C(C(=CC=C1)OC)OCC2CNC(O2)=O,-5.833154847263314
C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O,-6.137304899421278
C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,-5.6422764518591775
[C@@H]34C1=CC=CC2=C1C(=C[N]2C)C[C@H]3N(C[C@H](C4)N[S](N(C)C)(=O)=O)C,-6.1677127114381625
C1=C(C=CC=C1O)NC(C)=O,-5.381731897439226
C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,-5.560465331469965
C2=C(N(CC1=CC=CS1)CCN(C)C)N=CC=C2,-5.323317300052541
C(C1(C(NC(N(C1=O)C)=O)=O)CC)C,-5.755902928656994
