standardized_smiles,logPapp
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.831540711347879
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-4.57228712824546
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1,-6.723983927470812
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-5.590567593944491
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1,-3.957708858635015
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=NNC(=O)c1ccccc1)CC3OC1CC(N)C(O)C(C)O1,-3.947756510326605
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-4.809275465282938
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,-6.423181287261797
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,-6.949174143575218
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,-7.299762860992343
COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,-5.58401182010202
COc1ccccc1OCC(O)COC(N)=O,-6.134901599878896
COc1ccccc1OCC1CNC(=O)O1,-5.833154847263314
COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,-6.233733007389134
COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,-6.253826529958497
CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-6.2516439688699785
CS(=O)(=O)OCCCCOS(C)(=O)=O,-5.4100096711637535
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,-6.157207707677516
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-4.25946509835547
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,-5.454604227320656
CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-5.300006679490774
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-6.488936904960526
CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,-6.116882586538095
CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,-6.432291780695971
CSc1ccc(CC(=O)N2CCN(C(C)=O)CC2CN2CCC(O)C2)cc1,-4.480989426494716
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,-4.280362877299844
CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,-5.179966512473255
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-7.322159262902781
CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,-6.5562019203891015
C[N+](C)(C)CCO,-5.0401823894510684
C[N+](C)([O-])CCC=C1c2ccccc2C=Cc2c(Cl)cccc21,-4.592759634691968
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,-6.635227552520576
C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,-5.679056584163482
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,-4.89357553092296
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,-5.848350087898619
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,-4.348698270003556
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,-5.408483200405307
C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,-3.0205332925688717
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,-6.911043618327808
Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,-5.1697982670769145
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,-6.104351387780885
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,-4.509918797051662
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-4.423593858883575
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-5.839038088420154
Cc1c(O)c(=O)ccn1C,-6.4545478396166525
Cc1c(O)c(=O)ccn1CCCO,-3.5269874263443644
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,-6.022128844185229
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,-6.837954292997639
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,-6.23753475078398
Cc1c[nH][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1=O,-6.102809827017022
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,-5.309569668868137
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,-4.554394997697613
Cc1cc(=O)n(-c2ccccc2)n1C,-6.301348411113883
Cc1cc(=O)oc2cc(O)ccc12,-5.407318963545463
Cc1cc(Br)cc(C(N)=O)c1O,-4.83462029514716
Cc1cc(C(=O)NNCc2ccccc2)no1,-7.487149949429702
Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,-5.480590652604487
Cc1cc(C)c(=O)[nH]n1,-5.933736826613309
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,-5.654159575588339
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,-6.928913358750681
Cc1cc(N(C)C)ccc1CC(C)N,-5.28110218434558
Cc1cc(NC(=O)c2c(C)cccc2C)no1,-6.017007994961686
Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,-5.997178090099869
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-4.350865639789688
Cc1cc2c(s1)=Nc1ccc(F)cc1NC=2N1CCN(C)CC1,-5.472971152768437
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,-4.670215267302635
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-5.881546875329801
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-4.367635928380943
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,-4.8886248506781484
Cc1ccc(C)cc1,-5.903632479344016
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,-4.896629770789788
Cc1ccc(CC2=CNC(NCCSCc3ccc(CN(C)C)o3)=NC2)cn1,-4.325361958397549
Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,-6.299524785126575
Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1,-5.577952804321844
Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1,-5.510189284900113
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,-4.823723502081897
Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,-5.377688072162692
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,-5.740435276823001
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,-5.493038258217773
Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,-5.596978171363394
Cc1ccc2c(c1)C1CN(C)CCC1N2,-6.977576597025504
Cc1ccc2c(c1)c1c3n2CCNC3CCC1,-7.8168778387422355
Cc1cccc(C)c1,-5.250915137953002
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,-4.8627763350360365
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,-5.747392531887536
Cc1cccc(C)c1NC1=NCCCS1,-4.5182539616101725
Cc1cccc(C)c1OCC(C)N,-6.551871751706616
Cc1cccc(C=NN2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,-6.559886965111225
Cc1cccc(Cc2cnc[nH]2)c1C,-6.487096335639889
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,-6.116436371696411
Cc1cccc(N2CC(CO)OC2=O)c1,-6.33067345380249
Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,-3.0759908268532272
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-5.492528147585103
Cc1cccc(OC2CCNCC2O)c1C,-4.02799226787304
Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,-5.331793146275234
Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,-5.213613175054764
Cc1ccccc1,-5.116900811818812
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,-4.231007798615327
Cc1ccccc1-n1c(C=Cc2ccccn2)nc2ccccc2c1=O,-4.11752901570183
Cc1ccccc1C,-5.817339439232801
Cc1ccccc1C(OCCN(C)C)c1ccccc1,-6.806140047927084
Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,-4.866793843232589
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,-5.8459011041044135
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,-4.610421043433481
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,-5.8727086742392745
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,-4.960349541747455
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-5.183553362308018
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-5.559845873770005
Cc1cnc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,-5.224043560253397
Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-5.570001235414349
Cc1csc(N=C(N)N)n1,-4.499537427290003
Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,-4.510768353093505
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,-6.074766348127361
Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,-4.984656223021812
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,-5.594540100605742
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,-5.798907765697476
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-7.639744567949455
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,-4.507506131148405
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,-6.143358777536767
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,-3.954596216649789
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,-6.198960963379392
Cc1ncc([N+](=O)[O-])n1CCO,-5.210709993537178
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-7.63442350293562
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-5.437768951243082
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,-4.167222982393289
Cc1nccc2c1[nH]c1ccccc12,-5.771217733447819
Cc1nccn1C(C)c1ccccc1,-7.1975744517460445
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,-4.9641513479275625
Cc1nccnc1N1CCCCC1,-5.901704274830937
Cc1ncsc1CCCl,-3.404584423174437
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,-3.931147226938292
Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,-6.624768970046255
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(N)c4ccc(O)cc4)C3SC2)s1,-3.414866953596848
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1,-6.084180819768342
Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,-5.794839839632685
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,-4.550789715669914
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,-5.4124960266353135
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-5.665794304304109
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,-5.293801706269234
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-4.939578818473958
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,-6.226405567577832
Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C,-6.465703864287808
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-5.4035668939293
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-5.10621139397556
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-5.091604347306081
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-3.526092833545547
ClC(=Cn1cncn1)c1ccc(Cl)cc1Cl,-5.622215362172163
ClC(Cl)Cl,-4.303659394852881
ClC=C(Cl)Cl,-5.383063305534595
ClCCl,-5.355625477827418
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,-5.794870952084046
Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,-6.854783278781966
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,-4.358874527073482
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,-4.723313432318696
Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,-3.589999832674657
Clc1ccc(OCC2=NCCN2)cc1Cl,-5.590871473896665
Clc1ccc2c(c1)C(=CC1CN3CCC1CC3)c1ccccc1S2,-5.0263223722958426
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,-5.211864806015692
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,-6.073798304196113
Clc1ccc2c(c1)C1CCNCC1c1ccccc1O2,-6.188989423988266
Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,-6.018534828425775
Clc1cccc(Cl)c1NC1=NCCN1,-5.314392491799574
Clc1cccc(Cl)c1NC1=NCCO1,-5.531573225019314
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,-4.32989939506912
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,-4.910289295134887
Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,-5.342966629910412
Cn1c(=O)[nH]c2ncn(C)c2c1=O,-4.5792617253045815
Cn1c(=O)c2[nH]cnc2n(C)c1=O,-4.689967739740849
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-4.978172229997723
Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,-5.195155062485487
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,-4.452191427290201
Cn1c(=O)c2nc[nH]c2n(C)c1=O,-5.023561718938086
Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,-3.994745972926669
Cn1cnc2c1c(=O)[nH]c(=O)n2C,-6.578681549379265
Cn1nc(-c2cccc(F)c2)n(C)c1=S,-6.743404937628072
Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,-5.88817776211343
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-4.607666561917866
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC=CC#N)C2SC1,-5.431157520768791
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSC(F)(F)F)C2SC1,-5.171603720093141
FC(Br)C(F)(F)F,-6.1515095219130655
FC(F)(Cl)C(F)(F)Cl,-4.872408564631419
FC(F)(F)C(Cl)Br,-4.544227489140999
FC(F)(F)CCl,-5.126398063205553
FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,-5.802085376660985
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,-5.982925987768339
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,-5.6769272806149225
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,-6.361851473713458
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,-3.991531866902297
FC(F)OC(Cl)C(F)(F)F,-4.131427145889418
FC(F)OC(F)C(F)(F)F,-4.79729084502371
FCC(F)(F)F,-5.957196564157544
FCOC(C(F)(F)F)C(F)(F)F,-6.896184789135024
Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,-7.752474826448024
Fc1ccc(C(CCCN2CCN(CCNc3ccccc3)CC2)c2ccc(F)cc2)cc1,-4.799693950980943
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,-6.600726070611901
Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3,-4.783060084668639
Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,-3.9856131150661542
Fc1cccc(Br)c1NC1=NCCN1,-7.218249665309976
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,-4.007256020976959
Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,-6.759019265593058
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,-6.08649939986485
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,-6.409452017465832
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,-4.789628077633115
N#Cc1ccc2c(c1)C1=C(CCN(CC3CCCC3)CC1)c1ccccc1O2,-7.05106924937958
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,-5.966942641261889
N=C(N)NCCCOc1ccccc1,-6.641606889761071
N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1,-5.969144509365265
N=C1SCCN1c1ccc(Cl)cc1N,-5.466992819962406
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,-5.915242543328982
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,-5.324956698752748
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,-6.205101662146216
NC(=O)C1CCCCO1,-5.780002700304818
NC(=O)C1c2ccccc2C=Cc2ccccc21,-4.054909241619786
NC(=O)C1c2ccccc2CCc2ccccc21,-6.933076292448355
NC(=O)CCCNC(=C1C=C(F)C=CC1=O)c1ccc(Cl)cc1,-4.209145942464717
NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,-6.242855853495391
NC(=O)CN1C(=O)COc2ccccc21,-4.053151869427297
NC(=O)CN1CC(O)CC1=O,-5.506680611890559
NC(=O)CN1CCCC1=O,-5.856522789309981
NC(=O)CN1Cc2ccccc2OC1=O,-7.63310089867665
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,-5.310664047807713
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,-4.366970497405987
NC(=O)N1c2ccccc2C2OC2c2ccccc21,-5.225867739665181
NC(=O)N1c2ccccc2C=Cc2ccccc21,-6.3599409624752985
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,-5.796144368855425
NC(=O)NC(=O)Cc1ccccc1,-3.845707338790758
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,-6.510746372765384
NC(=O)NO,-5.851970047318418
NC(=O)OCC(COC(N)=O)c1ccccc1,-7.408049223453366
NC(=O)OCC(O)COc1ccc(Cl)cc1,-6.216125283338785
NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-4.228272297122611
NC(=O)OCCCc1ccccc1,-5.541629672021028
NC(=O)c1ccc(F)c2c1CC(N(C1CCC1)C1CCC1)CO2,-5.368752886858691
NC(=O)c1ccccc1O,-4.974429995939085
NC(=O)c1cccnc1,-7.1651879123225815
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,-6.066032215234253
NC(=O)c1cnccn1,-5.934901794970273
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-5.403949348778212
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CSC12)c1ccc(O)cc1,-5.022104190941093
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,-6.618385631706181
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,-5.449610923547723
NC(CO)(CO)CO,-3.957927433313718
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-3.611988105702621
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-6.540630666354787
NC(Cc1c[nH]c2ccccc12)C(=O)O,-4.85834162916002
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-5.684177110947364
NC(Cc1ccc(O)c(O)c1)C(=O)O,-6.409951843091603
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,-4.6949689092597895
NC(N)=NCC1COC2(CCCCC2)O1,-5.037788269728722
NC(N)=NCCN1CCCCCCC1,-6.368540780466272
NC(N)=NN=Cc1c(Cl)cccc1Cl,-4.184806591901214
NC(N)=Nc1nc(-c2cccc(N)c2)cs1,-6.234264982307426
NC(N)=Nc1nc(-c2ccccc2)cs1,-4.984731813192432
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,-5.361154864626278
NC(N)=O,-6.877136993311369
NC(N=O)=C1NNc2ccccc2N(Cc2ccccc2)C1=O,-6.447995279035144
NC12CC3CC(CC(C3)C1)C2,-4.258473163955217
NC1=NC(=O)C(c2ccccc2)O1,-5.560347386284156
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,-5.703604591975037
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,-6.715739484407456
NC1CC1c1ccccc1,-6.05428195578518
NC1CCCC1c1ccccc1,-6.23924978493286
NC1CONC1=O,-7.049586105043795
NCC(=CF)CCc1ccc(F)cc1,-6.345320259600301
NCC(O)c1ccc(O)c(O)c1,-5.244743826485657
NCC(O)c1cccc(O)c1,-5.012625400528255
NCC1(CC(=O)O)CCCCC1,-6.982285109511548
NCC1CC(=O)N(Cc2ccccc2)C1,-5.530511664076696
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,-5.698074484766509
NCC1OC(OC2C(N)CC(N)C(O)C2O)C(N)C(O)C1O,-3.4212173055284816
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,-6.270597157675689
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,-5.470910535370539
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,-6.372762742407085
NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,-6.10424004403418
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,-4.868206954558022
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,-5.651908412165141
NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,-4.595604355308666
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-5.016252502462493
NCCCN1c2ccccc2CCc2ccccc21,-4.899996644957107
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,-5.281559800859805
NCCCNCCSP(=O)(O)O,-5.523767722430343
NCCc1ccc(O)c(O)c1,-4.668743470040568
NCCc1cn2ccccc2n1,-4.660911159765928
NCCc1nc(-c2ccccc2)cs1,-5.759642639163339
NCCc1nccs1,-4.461097417610079
NCCn1ncc2cc(Cl)c(Cl)cc21,-4.714763693597559
NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,-7.546179494070635
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,-4.562915660486686
NNC(=O)c1ccncc1,-6.724084157961856
NNCC1CCCCC1,-7.607238381026027
NNCCc1ccccc1,-5.724944639800613
NNc1nncc2ccccc12,-3.478765389090005
NS(=O)(=O)Cc1noc2ccccc12,-5.37798428751608
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,-5.847222939907054
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,-4.740209919246989
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,-7.021895851636826
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,-5.353856973554199
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,-6.623849449104599
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-4.11122349459956
NS(=O)(=O)c1ccc(C(=O)O)cc1,-5.2342282290770274
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,-6.654673117593449
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,-6.494060973313291
Nc1[nH]c(=O)ncc1F,-3.3977828744816847
Nc1c2c(nc3ccccc13)CCCC2,-4.9228602832304365
Nc1c2c(nc3ccccc13)CCCC2O,-7.147696297727988
Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl,-5.746675540328503
Nc1ccc(-c2nc3ccc(O)cc3s2)cc1I,-4.987974908015229
Nc1ccc(C(=O)O)c(O)c1,-4.736411182206957
